,0,1,2,3
1374,14:09:27,69.9,94.7,322.2
1375,14:09:29,69.9,94.7,322.3
1376,14:09:30,69.9,94.7,322.5
1377,14:09:31,69.8,94.7,322.6
1378,14:09:32,69.7,94.7,322.7
1379,14:09:33,69.7,94.7,322.7
1380,14:09:34,69.9,94.7,322.8
1381,14:09:35,69.9,94.7,322.9
1382,14:09:36,69.8,94.7,323
1383,14:09:37,69.7,94.7,323.3
1384,14:09:38,69.7,94.7,323.4
1429,14:10:23,73.3,95.2,337.1
1394,14:09:48,71.6,96.1,327.2
1395,14:09:49,71.6,97.1,351.8
1396,14:09:50,71.5,97.1,323.5
1397,14:09:51,71.5,97.1,323.4
1398,14:09:52,71.5,97.1,323.2
1399,14:09:53,71.6,97.1,323.3
1400,14:09:54,71.6,97.1,323.4
1401,14:09:55,71.5,97.1,323.5
1402,14:09:56,71.5,97.1,323.5
1403,14:09:57,71.6,97.1,323.5
1404,14:09:58,71.6,97.1,323.5
1405,14:09:59,71.6,97.1,323.5
1406,14:10:00,71.6,97.1,323.5
1407,14:10:01,71.7,97.1,323.4
1408,14:10:02,71.6,97.1,323.5
1409,14:10:03,71.6,97.1,323.5
1410,14:10:04,71.5,97.1,323.4
1411,14:10:05,71.6,97.1,323.2
1412,14:10:06,71.6,97.1,323.2
1413,14:10:07,71.5,97.1,323
1414,14:10:08,71.9,97.1,322.9
1415,14:10:09,71.6,97.1,322.9
1416,14:10:10,71.6,97.1,322.9
1417,14:10:11,71.6,97.1,322.9
1418,14:10:12,71.6,97.1,322.8
1419,14:10:13,71.5,97.1,322.8
1420,14:10:14,71.6,97.1,322.8
1421,14:10:15,71.5,97.1,322.8
1465,14:10:59,75.2,97.8,337.4
1482,14:11:55,77.8,99.2,327.4
1430,14:10:24,74.2,99.4,354.8
1431,14:10:25,73.4,99.4,329.2
1432,14:10:26,73.4,99.5,328.9
1433,14:10:27,73.6,99.5,328.6
1434,14:10:28,73.4,99.5,328.6
1435,14:10:29,73.4,99.5,333.7
1436,14:10:30,73.5,99.5,333.7
1437,14:10:31,73.4,99.5,333.3
1438,14:10:32,73.4,99.5,332.7
1439,14:10:33,73.4,99.5,327.2
1440,14:10:34,73.3,99.5,327
1441,14:10:35,73.5,99.5,327.1
1442,14:10:36,73.4,99.5,327.1
1443,14:10:37,74.2,99.5,327.3
1444,14:10:38,73.8,99.5,327.2
1445,14:10:39,73.4,99.5,327.2
1446,14:10:40,73.4,99.5,327.1
1447,14:10:41,73.4,99.5,327
1448,14:10:42,73.4,99.5,326.9
1449,14:10:43,73.3,99.5,326.8
1450,14:10:44,73.3,99.5,326.6
1451,14:10:45,73.5,99.5,326.4
1452,14:10:46,73.4,99.5,326.2
1453,14:10:47,73.4,99.5,326.1
1454,14:10:48,73.3,99.5,325.9
1455,14:10:49,73.3,99.5,325.7
1456,14:10:50,73.4,99.5,325.6
1467,14:11:15,36,99.9,295.2
1466,14:11:00,54.3,100,356.7
1475,14:11:35,47.8,100,358.5
1476,14:11:45,35.5,100,283.8
1483,14:11:56,7,100,359.5
