,timestamp,cpu usage,memory usage
528,12:54:39,25.1,34.9
529,12:54:40,25.1,34.9
530,12:54:41,25.2,34.9
531,12:54:42,25.1,34.9
532,12:54:43,25.2,34.9
533,12:54:44,25.2,34.9
534,12:54:45,25.1,34.9
535,12:54:46,25.3,26.6
536,12:54:47,6.0,1.5
537,12:54:48,0.1,1.5
538,12:54:49,0.4,1.5
539,12:54:50,0.0,1.5
540,12:54:51,19.8,18.3
541,12:54:52,26.9,37.3
542,12:54:53,26.9,37.3
543,12:54:54,26.9,37.3
544,12:54:55,26.9,37.3
545,12:54:56,26.8,37.3
546,12:54:57,26.9,37.3
547,12:54:58,26.9,37.3
548,12:54:59,26.9,37.3
549,12:55:00,26.9,37.3
550,12:55:01,27.1,37.3
551,12:55:02,26.9,37.3
552,12:55:03,26.8,37.3
553,12:55:04,27.3,37.3
554,12:55:05,26.9,37.3
555,12:55:06,26.8,37.3
556,12:55:07,26.9,37.3
557,12:55:08,26.9,37.3
558,12:55:09,26.9,37.3
559,12:55:10,26.9,37.3
560,12:55:11,26.9,37.3
561,12:55:12,26.8,37.3
562,12:55:13,27.0,37.3
563,12:55:14,26.8,37.3
564,12:55:15,26.9,37.3
565,12:55:16,27.0,37.3
566,12:55:17,26.9,37.3
567,12:55:18,27.1,37.3
568,12:55:19,26.9,37.3
569,12:55:20,26.9,37.3
570,12:55:21,13.3,1.5
571,12:55:22,0.1,1.5
572,12:55:23,0.1,1.5
573,12:55:24,0.0,1.5
574,12:55:25,4.2,4.4
575,12:55:26,28.7,27.5
576,12:55:27,28.8,39.7
577,12:55:28,29.1,39.7
578,12:55:29,28.7,39.7
579,12:55:30,28.7,39.7
580,12:55:31,28.7,39.7
581,12:55:32,28.6,39.7
582,12:55:33,28.7,39.7
583,12:55:34,28.8,39.7
584,12:55:35,29.1,39.7
585,12:55:36,29.7,39.7
586,12:55:37,28.7,39.7
587,12:55:38,28.7,39.7
588,12:55:39,28.7,39.7
589,12:55:40,28.6,39.7
590,12:55:41,28.7,39.7
591,12:55:42,28.8,39.7
592,12:55:43,28.6,39.7
593,12:55:44,28.7,39.7
594,12:55:45,28.7,39.7
595,12:55:46,28.7,39.7
596,12:55:47,28.7,39.7
597,12:55:48,28.7,39.7
598,12:55:49,28.8,39.7
599,12:55:50,28.6,39.7
600,12:55:51,28.7,39.7
601,12:55:52,31.9,39.7
602,12:55:53,30.0,39.7
603,12:55:54,28.7,39.7
604,12:55:55,28.8,13.1
605,12:55:56,3.8,1.5
606,12:55:57,0.1,1.5
607,12:55:58,0.1,1.5
608,12:55:59,0.1,1.5
609,12:56:00,20.5,15.2
610,12:56:01,30.9,37.8
611,12:56:02,30.5,42.1
612,12:56:03,30.6,42.1
613,12:56:04,30.5,42.1
614,12:56:05,30.9,42.1
615,12:56:06,30.4,42.1
616,12:56:07,30.6,42.1
617,12:56:08,30.4,42.1
618,12:56:09,30.4,42.1
619,12:56:10,30.6,42.1
620,12:56:11,30.4,42.1
621,12:56:12,30.6,42.1
622,12:56:13,30.5,42.1
623,12:56:14,30.5,42.1
624,12:56:15,30.4,42.1
625,12:56:16,30.6,42.1
626,12:56:17,30.5,42.1
627,12:56:18,30.5,42.1
628,12:56:19,30.6,42.1
629,12:56:20,30.6,42.1
630,12:56:21,30.5,42.1
631,12:56:22,30.6,42.1
632,12:56:23,30.5,42.1
633,12:56:24,30.4,42.1
634,12:56:25,30.4,42.1
635,12:56:26,30.5,42.1
636,12:56:27,30.4,42.1
637,12:56:28,30.9,42.1
638,12:56:29,30.6,42.1
639,12:56:30,19.0,1.5
640,12:56:31,0.1,1.5
641,12:56:32,0.1,1.5
642,12:56:33,0.1,1.5
643,12:56:34,0.1,1.5
644,12:56:35,15.2,13.7
645,12:56:36,32.2,38.7
646,12:56:37,32.3,44.5
647,12:56:38,32.3,44.5
648,12:56:39,32.3,44.5
649,12:56:40,32.5,44.5
650,12:56:41,32.3,44.5
651,12:56:42,32.2,44.5
652,12:56:43,32.3,44.5
653,12:56:44,32.2,44.5
654,12:56:45,32.3,44.5
655,12:56:46,32.3,44.5
656,12:56:47,32.2,44.5
657,12:56:48,32.2,44.5
658,12:56:49,32.3,44.5
659,12:56:50,32.2,44.5
660,12:56:51,32.2,44.5
661,12:56:52,32.4,44.5
662,12:56:53,32.2,44.5
663,12:56:54,32.5,44.5
664,12:56:55,32.3,44.5
665,12:56:56,32.2,44.5
666,12:56:57,32.3,44.5
667,12:56:58,32.3,44.5
668,12:56:59,32.2,44.5
669,12:57:00,32.2,44.5
670,12:57:01,32.3,44.5
671,12:57:02,32.2,44.5
672,12:57:03,32.2,44.5
673,12:57:04,32.3,44.5
674,12:57:05,26.9,1.5
675,12:57:06,0.0,1.5
676,12:57:07,0.1,1.5
677,12:57:08,0.3,1.5
678,12:57:09,0.1,1.5
679,12:57:10,2.2,2.6
680,12:57:11,34.0,30.6
681,12:57:12,34.1,46.9
682,12:57:13,34.0,46.9
683,12:57:14,34.0,46.9
684,12:57:15,34.1,46.9
685,12:57:16,34.0,46.9
686,12:57:17,34.0,46.9
687,12:57:18,34.1,46.9
688,12:57:19,34.0,46.9
689,12:57:20,34.0,46.9
690,12:57:21,34.0,46.9
691,12:57:22,34.2,46.9
692,12:57:23,34.1,46.9
693,12:57:24,34.0,46.9
694,12:57:25,34.1,46.9
695,12:57:26,34.0,46.9
696,12:57:27,34.1,46.9
697,12:57:28,34.1,46.9
698,12:57:29,34.0,46.9
699,12:57:30,34.0,46.9
700,12:57:31,34.1,46.9
701,12:57:32,34.0,46.9
702,12:57:33,34.1,46.9
703,12:57:34,34.2,46.9
704,12:57:35,34.0,46.9
705,12:57:36,34.0,46.9
706,12:57:37,34.1,46.9
707,12:57:38,34.2,46.9
708,12:57:39,34.0,46.9
709,12:57:40,34.1,28.6
710,12:57:41,8.5,1.5
711,12:57:42,0.1,1.5
712,12:57:43,0.1,1.5
713,12:57:45,0.0,1.5
714,12:57:46,0.1,1.5
715,12:57:47,0.1,1.5
716,12:57:48,27.1,22.7
717,12:57:49,35.9,47.7
718,12:57:50,35.8,49.3
719,12:57:51,35.8,49.3
720,12:57:52,36.0,49.3
721,12:57:53,36.0,49.3
722,12:57:54,35.8,49.3
723,12:57:55,35.8,49.3
724,12:57:56,35.9,49.3
725,12:57:57,35.8,49.3
726,12:57:58,35.8,49.3
727,12:57:59,35.9,49.3
728,12:58:00,35.8,49.3
729,12:58:01,35.8,49.3
730,12:58:02,35.9,49.3
731,12:58:03,35.9,49.3
732,12:58:04,40.4,49.3
733,12:58:05,35.9,49.3
734,12:58:06,36.5,49.3
735,12:58:07,35.9,49.3
736,12:58:08,35.9,49.3
737,12:58:09,35.9,49.3
738,12:58:10,35.8,49.3
739,12:58:11,35.9,49.3
740,12:58:12,35.9,49.3
741,12:58:13,35.8,49.3
742,12:58:14,35.8,49.3
743,12:58:15,35.9,49.3
744,12:58:16,35.9,49.3
745,12:58:17,35.8,49.3
746,12:58:18,20.7,1.5
747,12:58:19,0.1,1.5
748,12:58:20,0.1,1.5
749,12:58:21,0.0,1.5
750,12:58:22,0.1,1.5
751,12:58:23,0.1,1.5
752,12:58:24,0.0,1.5
753,12:58:25,0.1,1.5
754,12:58:26,13.2,11.2
755,12:58:27,37.5,43.4
756,12:58:28,37.9,51.7
757,12:58:29,37.7,51.7
758,12:58:30,37.6,51.7
759,12:58:31,37.5,51.7
760,12:58:32,37.7,51.7
761,12:58:33,37.6,51.7
762,12:58:34,37.7,51.7
763,12:58:35,37.8,51.7
764,12:58:36,38.0,51.7
765,12:58:37,37.7,51.7
766,12:58:38,37.8,51.7
767,12:58:39,37.7,51.7
768,12:58:40,37.7,51.7
769,12:58:41,37.7,51.7
770,12:58:42,37.7,51.7
771,12:58:43,37.6,51.7
772,12:58:44,37.7,51.7
773,12:58:45,37.7,51.7
774,12:58:46,37.8,51.7
775,12:58:47,37.7,51.7
776,12:58:48,37.7,51.7
777,12:58:49,37.7,51.7
778,12:58:50,37.6,51.7
779,12:58:51,37.6,51.7
780,12:58:52,37.8,51.7
781,12:58:53,37.6,51.7
782,12:58:54,37.6,51.7
783,12:58:55,37.8,51.7
784,12:58:56,37.3,4.3
785,12:58:57,1.2,1.5
786,12:58:58,0.1,1.5
787,12:58:59,0.1,1.5
788,12:59:00,0.1,1.5
789,12:59:01,30.5,24.8
790,12:59:02,39.3,53.3
791,12:59:03,39.4,54.1
792,12:59:04,39.5,54.1
793,12:59:05,39.4,54.1
794,12:59:06,39.7,54.1
795,12:59:07,39.5,54.1
796,12:59:08,39.5,54.1
797,12:59:09,39.3,54.1
798,12:59:10,39.4,54.1
799,12:59:11,39.3,54.1
800,12:59:12,39.5,54.1
801,12:59:13,39.6,54.1
802,12:59:14,39.4,54.1
803,12:59:15,39.4,54.1
804,12:59:16,39.4,54.1
805,12:59:17,39.4,54.1
806,12:59:18,39.4,54.1
807,12:59:19,39.4,54.1
808,12:59:20,39.4,54.1
809,12:59:21,39.3,54.1
810,12:59:22,39.4,54.1
811,12:59:23,39.4,54.1
812,12:59:24,39.4,54.1
813,12:59:25,39.5,54.1
814,12:59:26,39.3,54.1
815,12:59:27,39.3,54.1
816,12:59:28,39.7,54.1
817,12:59:29,39.5,54.1
818,12:59:30,39.4,54.1
819,12:59:31,24.3,1.5
820,12:59:32,0.1,1.5
821,12:59:33,0.3,1.5
822,12:59:34,0.2,1.5
823,12:59:35,31.1,23.1
824,12:59:36,41.4,54.7
825,12:59:37,41.2,56.4
826,12:59:38,41.2,56.4
827,12:59:39,41.1,56.4
828,12:59:40,41.4,56.4
829,12:59:41,41.3,56.4
830,12:59:42,41.2,56.4
831,12:59:43,41.1,56.4
832,12:59:44,41.2,56.4
833,12:59:45,41.2,56.4
834,12:59:46,41.1,56.4
835,12:59:47,41.4,56.4
836,12:59:48,41.2,56.4
837,12:59:49,41.1,56.4
838,12:59:50,41.2,56.4
839,12:59:51,41.2,56.4
840,12:59:52,41.3,56.4
841,12:59:53,41.1,56.4
842,12:59:54,41.1,56.4
843,12:59:55,41.4,56.4
844,12:59:56,41.2,56.4
845,12:59:57,41.2,56.4
846,12:59:58,41.1,56.4
847,12:59:59,41.3,56.4
848,13:00:00,41.1,56.4
849,13:00:01,41.2,56.4
850,13:00:02,41.5,56.4
851,13:00:03,41.2,56.4
852,13:00:04,41.3,56.4
853,13:00:05,26.3,1.5
854,13:00:06,0.3,1.5
855,13:00:07,0.1,1.5
856,13:00:08,0.3,1.5
857,13:00:09,25.4,22.7
858,13:00:10,42.9,57.1
859,13:00:11,43.0,58.8
860,13:00:12,43.0,58.8
861,13:00:13,42.9,58.8
862,13:00:14,43.0,58.8
863,13:00:15,47.8,58.8
864,13:00:16,42.9,58.8
865,13:00:17,43.0,58.8
866,13:00:18,43.0,58.8
867,13:00:19,42.9,58.8
868,13:00:20,43.0,58.8
869,13:00:21,43.0,58.8
