,0,1,2,3
1311,13:11:37,69.7,1.5,318.1
1313,13:11:39,69.7,1.5,407.2
1315,13:11:41,69.7,1.5,424.3
1317,13:11:43,69.7,1.5,425.4
1318,13:11:44,69.7,1.5,426
1319,13:11:45,69.7,1.5,426.4
1321,13:11:47,69.7,1.5,427.3
1322,13:11:48,69.7,1.5,427.8
1323,13:11:49,69.7,1.5,428.3
1324,13:11:50,69.7,1.5,414.4
1325,13:11:51,69.7,1.5,392
1326,13:11:52,69.7,1.5,392
1328,13:11:54,69.7,1.5,392.1
1329,13:11:55,69.7,1.5,392.3
1330,13:11:56,69.7,1.5,392.5
1332,13:11:58,69.7,1.5,392.8
1333,13:11:59,69.7,1.5,392.9
1334,13:13:00,69.7,1.5,412.8
1336,13:13:02,69.7,1.5,413.9
1338,13:13:04,69.7,1.5,414.6
1684,13:17:50,69.7,1.5,391.2
1310,13:11:36,69.8,1.5,127.2
1312,13:11:38,69.8,1.5,334.3
1314,13:11:40,69.8,1.5,419
1316,13:11:42,69.8,1.5,424.8
1320,13:11:46,69.8,1.5,426.8
1331,13:11:57,69.8,1.5,392.7
1335,13:13:01,69.8,1.5,413.4
1337,13:13:03,69.8,1.5,414.3
1327,13:11:53,70,1.5,392.1
1354,13:13:20,71.4,1.5,384.1
1365,13:13:31,71.4,1.5,402
1368,13:13:34,71.4,1.5,436.7
1378,13:13:44,71.4,1.5,398.4
1355,13:13:21,71.5,1.5,384.5
1356,13:13:22,71.5,1.5,384.9
1358,13:13:24,71.5,1.5,385.8
1359,13:13:25,71.5,1.5,386.1
1360,13:13:26,71.5,1.5,128.5
1361,13:13:27,71.5,1.5,128.3
1363,13:13:29,71.5,1.5,279.5
1366,13:13:32,71.5,1.5,430.6
1369,13:13:35,71.5,1.5,437
1371,13:13:37,71.5,1.5,438
1372,13:13:38,71.5,1.5,438.5
1373,13:13:39,71.5,1.5,439
1374,13:13:40,71.5,1.5,432.6
1376,13:13:42,71.5,1.5,398.2
1377,13:13:43,71.5,1.5,398.3
1379,13:13:45,71.5,1.5,398.5
1380,13:13:46,71.5,1.5,398.7
1381,13:13:47,71.5,1.5,398.7
1362,13:13:28,71.6,1.5,127.7
1364,13:13:30,71.6,1.5,383.7
1367,13:13:33,71.6,1.5,436.5
1370,13:13:36,71.6,1.5,437.6
1375,13:13:41,71.6,1.5,398.1
1382,13:13:48,71.6,1.5,398.8
1357,13:13:23,71.7,1.5,385.4
1389,13:13:55,73.2,1.5,399.5
1392,13:13:58,73.2,1.5,399.6
1394,13:13:00,73.2,1.5,412.8
1398,13:13:04,73.2,1.5,414.6
1402,13:13:08,73.2,1.5,420.1
1403,13:13:09,73.2,1.5,420.3
1404,13:13:10,73.2,1.5,420.8
1405,13:13:11,73.2,1.5,394.2
1409,13:13:15,73.2,1.5,383.4
1411,13:13:17,73.2,1.5,383.5
1413,13:13:19,73.2,1.5,383.8
1417,13:13:23,73.2,1.5,385.4
1390,13:13:56,73.3,1.5,399.7
1391,13:13:57,73.3,1.5,399.6
1393,13:13:59,73.3,1.5,228.7
1395,13:13:01,73.3,1.5,413.4
1396,13:13:02,73.3,1.5,413.9
1397,13:13:03,73.3,1.5,414.3
1399,13:13:05,73.3,1.5,420.4
1400,13:13:06,73.3,1.5,420.1
1401,13:13:07,73.3,1.5,420
1406,13:13:12,73.3,1.5,383.1
1407,13:13:13,73.3,1.5,383.2
1408,13:13:14,73.3,1.5,383.3
1410,13:13:16,73.3,1.5,383.4
1412,13:13:18,73.3,1.5,383.7
1414,13:13:20,73.3,1.5,384.1
1415,13:13:21,73.3,1.5,384.5
1416,13:13:22,73.3,1.5,384.9
1423,13:13:29,75,1.5,279.5
1424,13:13:30,75,1.5,383.7
1425,13:13:31,75,1.5,402
1426,13:13:32,75,1.5,430.6
1427,13:13:33,75,1.5,436.5
1431,13:13:37,75,1.5,438
1433,13:13:39,75,1.5,439
1435,13:13:41,75,1.5,398.1
1437,13:13:43,75,1.5,398.3
1439,13:13:45,75,1.5,398.5
1440,13:13:46,75,1.5,398.7
1441,13:13:47,75,1.5,398.7
1442,13:13:48,75,1.5,398.8
1443,13:13:49,75,1.5,398.9
1444,13:13:50,75,1.5,399
1446,13:13:52,75,1.5,399
1448,13:13:54,75,1.5,399.3
1449,13:13:55,75,1.5,399.5
1450,13:13:56,75,1.5,399.7
1422,13:13:28,75.1,1.5,127.7
1428,13:13:34,75.1,1.5,436.7
1429,13:13:35,75.1,1.5,437
1432,13:13:38,75.1,1.5,438.5
1434,13:13:40,75.1,1.5,432.6
1436,13:13:42,75.1,1.5,398.2
1438,13:13:44,75.1,1.5,398.4
1445,13:13:51,75.1,1.5,399
1430,13:13:36,75.2,1.5,437.6
1447,13:13:53,75.3,1.5,399.1
1820,13:20:07,76.5,1.5,391.2
1455,13:14:01,76.8,1.5,131
1457,13:14:03,76.8,1.5,387.5
1459,13:14:05,76.8,1.5,431
1462,13:14:08,76.8,1.5,436.6
1464,13:14:10,76.8,1.5,436.8
1466,13:14:12,76.8,1.5,437.3
1467,13:14:13,76.8,1.5,429.8
1468,13:14:14,76.8,1.5,414.1
1469,13:14:15,76.8,1.5,398.9
1471,13:14:17,76.8,1.5,398.9
1473,13:14:19,76.8,1.5,398.9
1475,13:14:21,76.8,1.5,399.3
1478,13:14:24,76.8,1.5,399.5
1479,13:14:25,76.8,1.5,399.5
1481,13:14:27,76.8,1.5,399.5
1483,13:14:29,76.8,1.5,399.5
1758,13:19:05,76.8,1.5,118.6
1456,13:14:02,76.9,1.5,275
1458,13:14:04,76.9,1.5,416.2
1460,13:14:06,76.9,1.5,431.4
1461,13:14:07,76.9,1.5,436.5
1463,13:14:09,76.9,1.5,436.5
1465,13:14:11,76.9,1.5,437.1
1470,13:14:16,76.9,1.5,398.9
1472,13:14:18,76.9,1.5,398.9
1474,13:14:20,76.9,1.5,399
1480,13:14:26,76.9,1.5,399.5
1482,13:14:28,76.9,1.5,399.6
1477,13:14:23,78,1.5,399.5
1488,13:14:34,78.6,1.5,131.7
1489,13:14:35,78.6,1.5,286.4
1491,13:14:37,78.6,1.5,410.9
1493,13:14:39,78.6,1.5,432.4
1495,13:14:41,78.6,1.5,432.9
1497,13:14:43,78.6,1.5,438.1
1498,13:14:44,78.6,1.5,437.8
1499,13:14:45,78.6,1.5,430
1500,13:14:46,78.6,1.5,416
1501,13:14:47,78.6,1.5,400.3
1502,13:14:48,78.6,1.5,394.8
1503,13:14:49,78.6,1.5,394.9
1504,13:14:50,78.6,1.5,395
1506,13:14:52,78.6,1.5,395
1508,13:14:54,78.6,1.5,395.1
1510,13:14:56,78.6,1.5,395.1
1514,13:15:00,78.6,1.5,395.5
1515,13:15:01,78.6,1.5,395.6
1516,13:15:02,78.6,1.5,395.6
1490,13:14:36,78.7,1.5,388.1
1492,13:14:38,78.7,1.5,432.4
1494,13:14:40,78.7,1.5,432.6
1496,13:14:42,78.7,1.5,438.1
1505,13:14:51,78.7,1.5,395
1509,13:14:55,78.7,1.5,395.1
1511,13:14:57,78.7,1.5,395.2
1512,13:14:58,78.7,1.5,395.1
1513,13:14:59,78.7,1.5,395.2
1507,13:14:53,78.9,1.5,395.1
1476,13:14:22,79.4,1.5,399.5
1521,13:15:07,80.4,1.5,153.1
1522,13:15:08,80.4,1.5,401.1
1524,13:15:10,80.4,1.5,426.7
1526,13:15:12,80.4,1.5,433.5
1527,13:15:13,80.4,1.5,433.7
1528,13:15:14,80.4,1.5,433.9
1529,13:15:15,80.4,1.5,434
1530,13:15:16,80.4,1.5,434.3
1531,13:15:17,80.4,1.5,423.9
1532,13:15:18,80.4,1.5,404.2
1533,13:15:19,80.4,1.5,393.6
1534,13:15:20,80.4,1.5,393.5
1535,13:15:21,80.4,1.5,393.5
1539,13:15:25,80.4,1.5,393.6
1540,13:15:26,80.4,1.5,393.7
1541,13:15:27,80.4,1.5,393.7
1545,13:15:31,80.4,1.5,394.3
1547,13:15:33,80.4,1.5,394.3
1549,13:15:35,80.4,1.5,394.3
1523,13:15:09,80.5,1.5,401.2
1525,13:15:11,80.5,1.5,433.4
1536,13:15:22,80.5,1.5,393.6
1538,13:15:24,80.5,1.5,393.5
1543,13:15:29,80.5,1.5,393.9
1544,13:15:30,80.5,1.5,394.2
1546,13:15:32,80.5,1.5,394.5
1542,13:15:28,80.6,1.5,393.7
1537,13:15:23,80.7,1.5,393.5
1548,13:15:34,81,1.5,394.2
1719,13:18:25,82,1.5,389.4
1555,13:15:41,82.2,1.5,123.4
1556,13:15:42,82.2,1.5,325.6
1558,13:15:44,82.2,1.5,401.3
1559,13:15:45,82.2,1.5,427.6
1560,13:15:46,82.2,1.5,427.9
1561,13:15:47,82.2,1.5,428.2
1562,13:15:48,82.2,1.5,428.5
1563,13:15:49,82.2,1.5,428.1
1564,13:15:50,82.2,1.5,428.2
1565,13:15:51,82.2,1.5,428.7
1566,13:15:52,82.2,1.5,429
1568,13:15:54,82.2,1.5,429.7
1569,13:15:55,82.2,1.5,429.9
1570,13:15:56,82.2,1.5,403.2
1571,13:15:57,82.2,1.5,393.2
1573,13:15:59,82.2,1.5,393.2
1574,13:16:00,82.2,1.5,393.3
1575,13:16:01,82.2,1.5,393.5
1576,13:16:02,82.2,1.5,393.7
1577,13:16:03,82.2,1.5,393.7
1578,13:16:04,82.2,1.5,393.7
1579,13:16:05,82.2,1.5,393.7
1580,13:16:06,82.2,1.5,393.7
1581,13:16:07,82.2,1.5,393.6
1582,13:16:08,82.2,1.5,393.6
1583,13:16:09,82.2,1.5,393.6
1557,13:15:43,82.3,1.5,344.9
1572,13:15:58,82.3,1.5,393.2
1567,13:15:53,82.5,1.5,429.2
1590,13:16:16,83.9,1.5,352.8
1593,13:16:19,83.9,1.5,428.4
1604,13:16:30,83.9,1.5,391.9
1608,13:16:34,83.9,1.5,392.2
1588,13:16:14,84,1.5,129.5
1589,13:16:15,84,1.5,327
1591,13:16:17,84,1.5,406.2
1592,13:16:18,84,1.5,428
1594,13:16:20,84,1.5,428.8
1595,13:16:21,84,1.5,429.3
1596,13:16:22,84,1.5,429.7
1598,13:16:24,84,1.5,430.4
1600,13:16:26,84,1.5,431.3
1601,13:16:27,84,1.5,399.9
1602,13:16:28,84,1.5,391.8
1603,13:16:29,84,1.5,391.8
1605,13:16:31,84,1.5,392.1
1606,13:16:32,84,1.5,392.2
1609,13:16:35,84,1.5,392.3
1610,13:16:36,84,1.5,392.3
1611,13:16:37,84,1.5,392.3
1612,13:16:38,84,1.5,392.4
1613,13:16:39,84,1.5,392.4
1614,13:16:40,84,1.5,392.5
1615,13:16:41,84,1.5,392.5
1616,13:16:42,84,1.5,392.5
1599,13:16:25,84.1,1.5,430.8
1597,13:16:23,84.2,1.5,430.1
1690,13:17:56,84.4,1.5,128.9
1724,13:18:30,84.6,1.5,126.7
1753,13:19:00,85.4,1.5,390.7
1621,13:16:47,85.7,1.5,125.7
1625,13:16:51,85.7,1.5,431.2
1626,13:16:52,85.7,1.5,431.4
1629,13:16:55,85.7,1.5,432.3
1631,13:16:57,85.7,1.5,432.6
1622,13:16:48,85.8,1.5,302.8
1623,13:16:49,85.8,1.5,389.2
1624,13:16:50,85.8,1.5,417.6
1627,13:16:53,85.8,1.5,431.7
1628,13:16:54,85.8,1.5,432.1
1630,13:16:56,85.8,1.5,432.2
1632,13:16:58,85.8,1.5,432.9
1633,13:16:59,85.8,1.5,426.7
1634,13:17:00,85.8,1.5,394
1635,13:17:01,85.8,1.5,393.6
1636,13:17:02,85.8,1.5,393.4
1637,13:17:03,85.8,1.5,393.1
1638,13:17:04,85.8,1.5,392.9
1639,13:17:05,85.8,1.5,392.8
1640,13:17:06,85.8,1.5,392.6
1641,13:17:07,85.8,1.5,392.5
1642,13:17:08,85.8,1.5,392.4
1643,13:17:09,85.8,1.5,392.4
1644,13:17:10,85.8,1.5,392.4
1645,13:17:11,85.8,1.5,392.3
1646,13:17:12,85.8,1.5,392.2
1647,13:17:13,85.8,1.5,392.1
1648,13:17:14,85.8,1.5,392
1649,13:17:15,85.8,1.5,391.9
1607,13:16:33,87.2,1.5,392.2
1655,13:17:21,87.4,1.5,123.8
1657,13:17:23,87.5,1.5,406.4
1660,13:17:26,87.5,1.5,426.2
1661,13:17:27,87.5,1.5,431.6
1668,13:17:34,87.5,1.5,432.4
1671,13:17:37,87.5,1.5,391.2
1672,13:17:38,87.5,1.5,391.2
1673,13:17:39,87.5,1.5,391.2
1674,13:17:40,87.5,1.5,391.1
1676,13:17:42,87.5,1.5,391.1
1677,13:17:43,87.5,1.5,391
1679,13:17:45,87.5,1.5,391
1683,13:17:49,87.5,1.5,391.1
1656,13:17:22,87.6,1.5,175
1658,13:17:24,87.6,1.5,406.8
1659,13:17:25,87.6,1.5,425.7
1662,13:17:28,87.6,1.5,431.6
1663,13:17:29,87.6,1.5,431.7
1664,13:17:30,87.6,1.5,431.8
1665,13:17:31,87.6,1.5,431.9
1666,13:17:32,87.6,1.5,432.1
1667,13:17:33,87.6,1.5,432.2
1670,13:17:36,87.6,1.5,397.7
1675,13:17:41,87.6,1.5,391.1
1678,13:17:44,87.6,1.5,391
1680,13:17:46,87.6,1.5,391
1681,13:17:47,87.6,1.5,391
1682,13:17:48,87.6,1.5,390.9
1669,13:17:35,87.7,1.5,421.9
1691,13:17:57,89.3,1.5,136.8
1692,13:17:58,89.3,1.5,335.3
1693,13:17:59,89.3,1.5,343.9
1696,13:18:02,89.3,1.5,425.7
1698,13:18:04,89.3,1.5,426.7
1700,13:18:06,89.3,1.5,427.5
1702,13:18:08,89.3,1.5,428.3
1704,13:18:10,89.3,1.5,429
1706,13:18:12,89.3,1.5,418
1710,13:18:16,89.3,1.5,388.4
1711,13:18:17,89.3,1.5,388.6
1712,13:18:18,89.3,1.5,388.7
1713,13:18:19,89.3,1.5,388.9
1714,13:18:20,89.3,1.5,389
1715,13:18:21,89.3,1.5,389.1
1716,13:18:22,89.3,1.5,389.2
1694,13:18:00,89.4,1.5,403
1695,13:18:01,89.4,1.5,425.3
1697,13:18:03,89.4,1.5,426.2
1699,13:18:05,89.4,1.5,427.1
1701,13:18:07,89.4,1.5,428
1703,13:18:09,89.4,1.5,428.7
1705,13:18:11,89.4,1.5,429.4
1707,13:18:13,89.4,1.5,387.9
1708,13:18:14,89.4,1.5,388.1
1709,13:18:15,89.4,1.5,388.2
1718,13:18:24,89.4,1.5,389.4
1717,13:18:23,89.6,1.5,389.2
1725,13:18:31,91,1.5,127.1
1739,13:18:46,91,1.5,393.4
1726,13:18:32,91.1,1.5,316.8
1730,13:18:36,91.1,1.5,433.2
1731,13:18:37,91.1,1.5,433.3
1732,13:18:38,91.1,1.5,433.5
1733,13:18:39,91.1,1.5,433.6
1735,13:18:41,91.1,1.5,433.5
1736,13:18:42,91.1,1.5,433.7
1737,13:18:43,91.1,1.5,434
1740,13:18:47,91.1,1.5,393
1741,13:18:48,91.1,1.5,392.7
1742,13:18:49,91.1,1.5,392.4
1743,13:18:50,91.1,1.5,392.2
1744,13:18:51,91.1,1.5,392
1745,13:18:52,91.1,1.5,391.8
1746,13:18:53,91.1,1.5,391.6
1749,13:18:56,91.1,1.5,391.1
1751,13:18:58,91.1,1.5,390.9
1752,13:18:59,91.1,1.5,390.8
1727,13:18:33,91.2,1.5,354.8
1728,13:18:34,91.2,1.5,419
1729,13:18:35,91.2,1.5,428
1734,13:18:40,91.2,1.5,433.6
1747,13:18:54,91.2,1.5,391.4
1750,13:18:57,91.2,1.5,391
1748,13:18:55,91.3,1.5,391.2
1759,13:19:06,92.8,1.5,332.7
1760,13:19:07,92.9,1.5,386.3
1761,13:19:08,92.9,1.5,417.6
1762,13:19:09,92.9,1.5,434.5
1763,13:19:10,92.9,1.5,434.6
1765,13:19:12,92.9,1.5,434.6
1766,13:19:13,92.9,1.5,434.6
1767,13:19:14,92.9,1.5,434.7
1768,13:19:15,92.9,1.5,434.9
1769,13:19:16,92.9,1.5,435.1
1770,13:19:17,92.9,1.5,435.2
1771,13:19:18,92.9,1.5,415.2
1772,13:19:19,92.9,1.5,389.6
1773,13:19:20,92.9,1.5,389.7
1774,13:19:21,92.9,1.5,389.8
1775,13:19:22,92.9,1.5,389.8
1777,13:19:24,92.9,1.5,389.8
1779,13:19:26,92.9,1.5,390
1780,13:19:27,92.9,1.5,390
1782,13:19:29,92.9,1.5,390
1784,13:19:31,92.9,1.5,390.2
1785,13:19:32,92.9,1.5,390.3
1786,13:19:33,92.9,1.5,390.4
1787,13:19:34,92.9,1.5,390.3
1764,13:19:11,93,1.5,434.6
1776,13:19:23,93,1.5,389.8
1783,13:19:30,93,1.5,390.1
1781,13:19:28,93.1,1.5,390
1778,13:19:25,93.2,1.5,389.9
1738,13:18:45,94.3,1.5,393.8
1791,13:19:38,94.5,1.5,133.4
1792,13:19:39,94.7,1.5,328.6
1793,13:19:40,94.7,1.5,360.5
1794,13:19:41,94.7,1.5,426.7
1795,13:19:42,94.7,1.5,435.1
1796,13:19:43,94.7,1.5,435.2
1797,13:19:44,94.7,1.5,435.3
1798,13:19:45,94.7,1.5,435.5
1799,13:19:46,94.7,1.5,435.8
1800,13:19:47,94.7,1.5,436.2
1801,13:19:48,94.7,1.5,436.3
1802,13:19:49,94.7,1.5,436.4
1803,13:19:50,94.7,1.5,399.3
1804,13:19:51,94.7,1.5,391.4
1805,13:19:52,94.7,1.5,391.4
1806,13:19:53,94.7,1.5,391.4
1807,13:19:54,94.7,1.5,391.3
1809,13:19:56,94.7,1.5,391.2
1810,13:19:57,94.7,1.5,391.3
1811,13:19:58,94.7,1.5,391.2
1812,13:19:59,94.7,1.5,391.2
1813,13:20:00,94.7,1.5,391.2
1814,13:20:01,94.7,1.5,391.2
1815,13:20:02,94.7,1.5,391.2
1816,13:20:03,94.7,1.5,391.2
1817,13:20:04,94.7,1.5,391.2
1818,13:20:05,94.8,1.5,391.2
1819,13:20:06,94.8,1.5,391.2
1808,13:19:55,94.9,1.5,391.2
1826,13:20:13,96.3,1.5,276.6
1827,13:20:14,96.5,1.5,299.8
1828,13:20:15,96.5,1.5,385.5
1829,13:20:16,96.5,1.5,429.8
1830,13:20:17,96.5,1.5,430.1
1831,13:20:18,96.5,1.5,430.4
1832,13:20:19,96.5,1.5,430.8
1833,13:20:20,96.5,1.5,431.2
1834,13:20:21,96.5,1.5,431.7
1835,13:20:22,96.5,1.5,432.2
1836,13:20:23,96.5,1.5,432.6
1837,13:20:24,96.5,1.5,433
1839,13:20:26,96.5,1.5,433.5
1840,13:20:27,96.5,1.5,394
1842,13:20:29,96.5,1.5,393.2
1844,13:20:31,96.5,1.5,392.7
1845,13:20:32,96.5,1.5,392.5
1846,13:20:33,96.5,1.5,392.3
1849,13:20:36,96.5,1.5,391.9
1850,13:20:37,96.5,1.5,391.9
1851,13:20:38,96.5,1.5,391.7
1852,13:20:39,96.5,1.5,391.7
1853,13:20:40,96.5,1.5,391.6
1854,13:20:41,96.5,1.5,391.5
1838,13:20:25,96.6,1.5,433.4
1841,13:20:28,96.6,1.5,393.5
1843,13:20:30,96.6,1.5,392.9
1848,13:20:35,96.6,1.5,392
1847,13:20:34,97,1.5,392.2
1859,13:20:46,98.1,1.5,188.4
1865,13:20:52,98.1,1.5,431.3
1870,13:20:57,98.1,1.5,432.5
1871,13:20:58,98.1,1.5,432.8
1873,13:21:00,98.1,1.5,390.6
2131,13:25:18,98.1,1.5,397
1863,13:20:50,98.2,1.5,431
1866,13:20:53,98.2,1.5,431.4
1867,13:20:54,98.2,1.5,431.6
1875,13:21:02,98.2,1.5,390.5
1879,13:21:06,98.2,1.5,390.1
1885,13:21:12,98.2,1.5,389.9
1860,13:20:47,98.3,1.5,316
1861,13:20:48,98.3,1.5,357.5
1862,13:20:49,98.3,1.5,422.7
1864,13:20:51,98.3,1.5,431.1
1869,13:20:56,98.3,1.5,432
1872,13:20:59,98.3,1.5,401.3
1874,13:21:01,98.3,1.5,390.6
1876,13:21:03,98.3,1.5,390.4
1877,13:21:04,98.3,1.5,390.3
1878,13:21:05,98.3,1.5,390.1
1880,13:21:07,98.3,1.5,390.1
1881,13:21:08,98.3,1.5,390
1882,13:21:09,98.3,1.5,390
1883,13:21:10,98.3,1.5,389.9
1884,13:21:11,98.3,1.5,389.9
1886,13:21:13,98.3,1.5,389.9
1887,13:21:14,98.3,1.5,390
1868,13:20:55,98.4,1.5,431.8
2000,13:23:07,99.1,1.5,390.1
2001,13:23:08,99.5,1.5,390.6
2136,13:25:23,99.5,1.5,397.1
2171,13:25:58,99.5,1.5,397.5
2192,13:26:19,99.5,1.5,397.5
2051,13:23:58,99.6,1.5,394.8
2083,13:24:30,99.6,1.5,395.6
2121,13:25:08,99.6,1.5,397.3
2130,13:25:17,99.6,1.5,397.1
2133,13:25:20,99.6,1.5,397.1
1903,13:21:30,99.7,1.5,428.6
1999,13:23:06,99.7,1.5,389.7
2026,13:23:33,99.7,1.5,395
2084,13:24:31,99.7,1.5,395.6
2132,13:25:19,99.7,1.5,397.1
2176,13:26:03,99.7,1.5,397.4
1930,13:21:57,99.8,1.5,386.7
1967,13:22:34,99.8,1.5,388.4
2002,13:23:09,99.8,1.5,390.9
2003,13:23:10,99.8,1.5,391.2
2004,13:23:11,99.8,1.5,391.4
2028,13:23:35,99.8,1.5,394.9
2050,13:23:57,99.8,1.5,394.8
2052,13:23:59,99.8,1.5,394.7
2071,13:24:18,99.8,1.5,394.9
2120,13:25:07,99.8,1.5,397.3
2122,13:25:09,99.8,1.5,397.3
2137,13:25:24,99.8,1.5,397.2
2138,13:25:25,99.8,1.5,397.2
2147,13:25:34,99.8,1.5,397
2172,13:25:59,99.8,1.5,397.5
2191,13:26:18,99.8,1.5,397.4
2193,13:26:20,99.8,1.5,397.4
1896,13:21:23,99.9,1.5,128.5
1902,13:21:29,99.9,1.5,428.4
1904,13:21:31,99.9,1.5,428.9
1905,13:21:32,99.9,1.5,429.2
1908,13:21:35,99.9,1.5,429.9
1909,13:21:36,99.9,1.5,430.2
1910,13:21:37,99.9,1.5,430.5
1911,13:21:38,99.9,1.5,430.7
1916,13:21:43,99.9,1.5,386.5
1925,13:21:52,99.9,1.5,386.5
1926,13:21:53,99.9,1.5,386.5
1929,13:21:56,99.9,1.5,386.6
1932,13:21:59,99.9,1.5,386.8
1933,13:22:00,99.9,1.5,386.8
1943,13:22:10,99.9,1.5,387.2
1944,13:22:11,99.9,1.5,387.2
1952,13:22:19,99.9,1.5,387.8
1959,13:22:26,99.9,1.5,388
1964,13:22:31,99.9,1.5,388.2
1970,13:22:37,99.9,1.5,388.4
1972,13:22:39,99.9,1.5,388.3
1994,13:23:01,99.9,1.5,388.6
2007,13:23:14,99.9,1.5,392.3
2020,13:23:27,99.9,1.5,394.7
2027,13:23:34,99.9,1.5,395
2032,13:23:39,99.9,1.5,395
2033,13:23:40,99.9,1.5,395
2034,13:23:41,99.9,1.5,394.9
2035,13:23:42,99.9,1.5,394.8
2054,13:24:01,99.9,1.5,394.7
2057,13:24:04,99.9,1.5,394.8
2058,13:24:05,99.9,1.5,394.8
2066,13:24:13,99.9,1.5,394.9
2067,13:24:14,99.9,1.5,395
2070,13:24:17,99.9,1.5,395
2073,13:24:20,99.9,1.5,395
2080,13:24:27,99.9,1.5,395.4
2081,13:24:28,99.9,1.5,395.5
2082,13:24:29,99.9,1.5,395.5
2085,13:24:32,99.9,1.5,395.6
2086,13:24:33,99.9,1.5,395.7
2094,13:24:41,99.9,1.5,396.3
2095,13:24:42,99.9,1.5,396.4
2100,13:24:47,99.9,1.5,396.8
2102,13:24:49,99.9,1.5,396.9
2106,13:24:53,99.9,1.5,397.1
2109,13:24:56,99.9,1.5,397.2
2123,13:25:10,99.9,1.5,397.3
2135,13:25:22,99.9,1.5,397.1
2139,13:25:26,99.9,1.5,397.1
2140,13:25:27,99.9,1.5,397.1
2141,13:25:28,99.9,1.5,397.1
2143,13:25:30,99.9,1.5,397.1
2156,13:25:43,99.9,1.5,397
2174,13:26:01,99.9,1.5,397.5
2177,13:26:04,99.9,1.5,397.4
2179,13:26:06,99.9,1.5,397.4
2180,13:26:07,99.9,1.5,397.4
2194,13:26:21,99.9,1.5,397.4
1897,13:21:24,100,1.5,332.3
1898,13:21:25,100,1.5,368.8
1899,13:21:26,100,1.5,410.3
1900,13:21:27,100,1.5,428.2
1901,13:21:28,100,1.5,428.3
1906,13:21:33,100,1.5,429.4
1907,13:21:34,100,1.5,429.7
1912,13:21:39,100,1.5,409.1
1913,13:21:40,100,1.5,386.3
1914,13:21:41,100,1.5,386.4
1915,13:21:42,100,1.5,386.4
1917,13:21:44,100,1.5,386.4
1918,13:21:45,100,1.5,386.4
1919,13:21:46,100,1.5,386.5
1920,13:21:47,100,1.5,386.6
1921,13:21:48,100,1.5,386.5
1922,13:21:49,100,1.5,386.5
1923,13:21:50,100,1.5,386.5
1924,13:21:51,100,1.5,386.5
1927,13:21:54,100,1.5,386.5
1928,13:21:55,100,1.5,386.6
1931,13:21:58,100,1.5,386.8
1934,13:22:01,100,1.5,386.8
1935,13:22:02,100,1.5,386.9
1936,13:22:03,100,1.5,386.9
1937,13:22:04,100,1.5,386.9
1938,13:22:05,100,1.5,386.9
1939,13:22:06,100,1.5,387
1940,13:22:07,100,1.5,387
1941,13:22:08,100,1.5,387.1
1942,13:22:09,100,1.5,387.1
1945,13:22:12,100,1.5,387.3
1946,13:22:13,100,1.5,387.3
1947,13:22:14,100,1.5,387.3
1948,13:22:15,100,1.5,387.4
1949,13:22:16,100,1.5,387.5
1950,13:22:17,100,1.5,387.6
1951,13:22:18,100,1.5,387.7
1953,13:22:20,100,1.5,387.8
1954,13:22:21,100,1.5,387.8
1955,13:22:22,100,1.5,387.9
1956,13:22:23,100,1.5,388
1957,13:22:24,100,1.5,388
1958,13:22:25,100,1.5,388
1960,13:22:27,100,1.5,388.1
1961,13:22:28,100,1.5,388.2
1962,13:22:29,100,1.5,388.2
1963,13:22:30,100,1.5,388.3
1965,13:22:32,100,1.5,388.4
1966,13:22:33,100,1.5,388.4
1968,13:22:35,100,1.5,388.4
1969,13:22:36,100,1.5,388.4
1971,13:22:38,100,1.5,388.4
1973,13:22:40,100,1.5,388.3
1974,13:22:41,100,1.5,388.3
1975,13:22:42,100,1.5,388.3
1976,13:22:43,100,1.5,388.3
1977,13:22:44,100,1.5,388.3
1978,13:22:45,100,1.5,388.2
1979,13:22:46,100,1.5,388.2
1980,13:22:47,100,1.5,388.2
1981,13:22:48,100,1.5,388.2
1982,13:22:49,100,1.5,388.2
1983,13:22:50,100,1.5,388.1
1984,13:22:51,100,1.5,388.1
1985,13:22:52,100,1.5,388.1
1986,13:22:53,100,1.5,388.1
1987,13:22:54,100,1.5,388.2
1988,13:22:55,100,1.5,388.5
1989,13:22:56,100,1.5,388.6
1990,13:22:57,100,1.5,388.7
1991,13:22:58,100,1.5,388.6
1992,13:22:59,100,1.5,388.5
1993,13:23:00,100,1.5,388.5
1995,13:23:02,100,1.5,388.7
1996,13:23:03,100,1.5,388.9
1997,13:23:04,100,1.5,389.1
1998,13:23:05,100,1.5,389.4
2005,13:23:12,100,1.5,391.7
2006,13:23:13,100,1.5,392
2008,13:23:15,100,1.5,392.6
2009,13:23:16,100,1.5,392.9
2010,13:23:17,100,1.5,393.2
2011,13:23:18,100,1.5,393.5
2012,13:23:19,100,1.5,393.7
2013,13:23:20,100,1.5,393.9
2014,13:23:21,100,1.5,394.1
2015,13:23:22,100,1.5,394.2
2016,13:23:23,100,1.5,394.4
2017,13:23:24,100,1.5,394.5
2018,13:23:25,100,1.5,394.5
2019,13:23:26,100,1.5,394.7
2021,13:23:28,100,1.5,394.7
2022,13:23:29,100,1.5,394.9
2023,13:23:30,100,1.5,394.8
2024,13:23:31,100,1.5,394.9
